,age,workclass,fnlwgt,education,education_num,marital_status,post,relationship,nation,gender,capital_gain,capital_loss,hours_per_week,country,wealth
13285,37, Local-gov,98725, Bachelors,13, Never-married, Tech-support, Own-child, White, F,0,0,42, United-States, lowerCase
13286,37, Self-emp-not-inc,180150, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, M,0,0,45, United-States, upperCase
13287,66, Private,151227, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, M,0,0,40, United-States, upperCase
13289,52, Private,89534, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,40, United-States, upperCase
13290,19, Private,188669, Some-college,10, Never-married, Sales, Own-child, White, F,0,0,25, United-States, lowerCase
13291,42, Self-emp-inc,188738, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, M,0,1977,60, Italy, upperCase
13292,39, Self-emp-not-inc,160808, Some-college,10, Married-civ-spouse, Other-service, Husband, Black, M,0,0,40, United-States, lowerCase
13293,54, Private,93605, HS-grad,9, Married-civ-spouse, Sales, Husband, White, M,0,1848,40, United-States, upperCase
13294,46, Private,318331, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, M,0,0,40, United-States, lowerCase
13295,33, Private,87605, HS-grad,9, Never-married, Other-service, Unmarried, Black, F,0,0,40, United-States, lowerCase
13296,69, Self-emp-not-inc,89477, Some-college,10, Widowed, Farming-fishing, Not-in-family, White, F,0,0,14, United-States, lowerCase
13297,21, Private,48301, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, M,0,0,40, United-States, lowerCase
13298,27, Private,220748, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, Black, M,0,0,48, United-States, lowerCase
13299,39, Private,387068, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,40, United-States, upperCase
13300,23, Private,250743, Some-college,10, Divorced, Adm-clerical, Not-in-family, Black, M,0,0,40, United-States, lowerCase
13301,26, Private,78258, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, F,0,0,36, United-States, lowerCase
13302,42, Private,31387, Doctorate,16, Married-spouse-absent, Prof-specialty, Unmarried, Amer-Indian-Eskimo, F,0,0,40, United-States, lowerCase
13303,24, Private,604537, HS-grad,9, Never-married, Transport-moving, Unmarried, White, M,0,0,40, Mexico, lowerCase
13304,42, Private,403187, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, Black, F,0,0,40, United-States, lowerCase
13305,37, Private,219546, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, M,4386,0,44, United-States, upperCase
13306,41, Private,220531, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, M,0,0,50, United-States, upperCase
13307,27, Private,204648, Assoc-voc,11, Never-married, Machine-op-inspct, Unmarried, Black, F,0,0,40, United-States, lowerCase
13308,42, Self-emp-not-inc,201908, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, M,99999,0,50, United-States, upperCase
13309,18, Private,365683, HS-grad,9, Never-married, Adm-clerical, Own-child, White, F,0,0,16, United-States, lowerCase
13310,41, Private,175674, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, M,0,0,40, United-States, upperCase
13311,31, Private,203488, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, M,0,0,40, United-States, lowerCase
13312,26, Private,106406, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,40, United-States, lowerCase
13313,37, Private,125167, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,60, United-States, upperCase
13314,51, Private,249339, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,40, United-States, lowerCase
13315,26, Private,94652, Some-college,10, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, M,0,0,40, United-States, lowerCase
13316,25, Private,130302, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, M,0,0,40, United-States, lowerCase
13317,38, Private,66686, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, M,0,0,40, United-States, upperCase
13318,43, Private,336042, HS-grad,9, Separated, Transport-moving, Not-in-family, White, M,0,0,40, United-States, lowerCase
13319,23, Private,193586, Some-college,10, Separated, Farming-fishing, Other-relative, White, F,0,0,40, United-States, lowerCase
13320,60, Local-gov,313852, Masters,14, Divorced, Prof-specialty, Not-in-family, White, F,0,0,25, United-States, lowerCase
13321,21, Local-gov,32639, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, M,0,0,20, United-States, lowerCase
13322,43, Private,350379, 5th-6th,3, Divorced, Priv-house-serv, Unmarried, White, F,0,0,40, Mexico, lowerCase
13324,36, Private,36423, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, M,0,0,25, United-States, upperCase
13325,43, Self-emp-not-inc,35236, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, M,0,0,84, United-States, lowerCase
13326,58, Private,33350, HS-grad,9, Divorced, Other-service, Unmarried, White, F,0,0,35, United-States, lowerCase
13327,55, Private,177380, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, F,0,0,29, United-States, lowerCase
13328,39, Private,216129, Assoc-acdm,12, Divorced, Exec-managerial, Unmarried, Black, F,0,0,35, Jamaica, lowerCase
13329,38, Private,335104, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, F,0,0,35, United-States, lowerCase
13330,54, Self-emp-not-inc,199741, HS-grad,9, Widowed, Craft-repair, Not-in-family, White, M,0,2001,35, United-States, lowerCase
13331,57, Self-emp-inc,165881, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, M,0,0,40, United-States, lowerCase
13332,35, Local-gov,387777, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, M,0,0,52, United-States, lowerCase
13333,44, Self-emp-not-inc,149943, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, M,0,0,60, Taiwan, upperCase
13334,36, Private,188834, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,40, United-States, lowerCase
13335,58, Private,290661, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,40, United-States, lowerCase
13336,25, Private,114838, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, F,0,0,8, Italy, lowerCase
13337,54, Local-gov,168553, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,40, United-States, lowerCase
13338,23, Private,103064, Bachelors,13, Never-married, Tech-support, Not-in-family, White, F,0,0,40, United-States, lowerCase
13339,37, Private,123833, Some-college,10, Never-married, Sales, Not-in-family, White, M,0,0,60, United-States, lowerCase
13340,60, Federal-gov,55621, Assoc-acdm,12, Married-civ-spouse, Other-service, Husband, Black, M,0,0,40, United-States, lowerCase
13341,66, Local-gov,189834, 7th-8th,4, Widowed, Other-service, Not-in-family, White, F,0,0,20, United-States, lowerCase
13342,36, Private,217926, Assoc-acdm,12, Married-civ-spouse, Machine-op-inspct, Husband, Black, M,0,0,50, United-States, lowerCase
13343,29, Self-emp-not-inc,341672, HS-grad,9, Married-spouse-absent, Transport-moving, Other-relative, Asian-Pac-Islander, M,0,1564,50, India, upperCase
13344,25, Private,194352, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, F,0,0,44, United-States, lowerCase
13346,38, Private,279315, HS-grad,9, Never-married, Other-service, Own-child, Black, M,0,0,40, United-States, lowerCase
13347,49, Self-emp-inc,34998, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, M,0,0,60, United-States, lowerCase
13348,57, Self-emp-inc,51016, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,60, United-States, upperCase
13349,57, Local-gov,132717, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,45, United-States, lowerCase
13350,46, Private,186078, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, F,0,0,45, United-States, lowerCase
13351,37, Self-emp-inc,196123, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,70, United-States, upperCase
13352,43, Self-emp-inc,304906, Bachelors,13, Married-civ-spouse, Sales, Husband, White, M,0,0,45, United-States, upperCase
13353,26, Private,41521, HS-grad,9, Never-married, Other-service, Not-in-family, White, F,0,0,35, United-States, lowerCase
13354,40, Private,346847, Assoc-voc,11, Separated, Prof-specialty, Other-relative, White, F,0,0,40, United-States, lowerCase
13355,39, Private,150125, Assoc-acdm,12, Divorced, Other-service, Unmarried, Black, F,0,0,40, United-States, lowerCase
13356,31, Private,400535, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, M,0,0,40, United-States, lowerCase
13357,31, Private,409622, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, Other, M,0,0,36, Mexico, lowerCase
13358,27, Private,136448, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, F,0,0,40, United-States, lowerCase
13359,36, Self-emp-not-inc,202950, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,50, Iran, lowerCase
13360,40, Local-gov,197012, Bachelors,13, Divorced, Tech-support, Not-in-family, White, F,8614,0,40, England, upperCase
13361,57, Private,237691, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, M,0,0,40, Mexico, lowerCase
13362,24, Private,170277, HS-grad,9, Never-married, Other-service, Not-in-family, White, F,0,0,35, United-States, lowerCase
13363,30, Private,160784, Some-college,10, Never-married, Sales, Not-in-family, White, M,0,0,45, United-States, lowerCase
13364,28, Private,33798, 12th,8, Never-married, Transport-moving, Not-in-family, White, M,0,0,50, United-States, lowerCase
13365,22, Private,197838, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, M,0,0,40, United-States, lowerCase
13366,31, Private,223212, 7th-8th,4, Never-married, Handlers-cleaners, Own-child, White, M,0,0,50, United-States, lowerCase
13367,33, Private,125762, HS-grad,9, Married-civ-spouse, Sales, Husband, White, M,0,0,44, United-States, upperCase
13368,20, Private,283969, Some-college,10, Never-married, Handlers-cleaners, Other-relative, White, M,0,0,15, United-States, lowerCase
13369,25, Private,374163, 12th,8, Married-civ-spouse, Farming-fishing, Husband, Other, M,0,0,60, Mexico, lowerCase
13370,49, State-gov,118567, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, M,0,0,40, United-States, lowerCase
13371,21, Private,147655, HS-grad,9, Never-married, Other-service, Own-child, White, F,0,0,35, United-States, lowerCase
13372,36, Local-gov,142573, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,45, United-States, upperCase
13373,41, Private,235167, 5th-6th,3, Married-spouse-absent, Priv-house-serv, Not-in-family, White, F,0,0,32, Mexico, lowerCase
13374,23, Private,53245, Bachelors,13, Never-married, Sales, Not-in-family, White, M,0,1602,12, United-States, lowerCase
13375,41, Private,247082, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, M,0,0,50, United-States, lowerCase
13376,30, Private,123397, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, F,0,0,40, United-States, lowerCase
13377,29, Local-gov,133327, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, M,0,0,40, United-States, lowerCase
13379,55, Private,240988, 9th,5, Married-civ-spouse, Machine-op-inspct, Other-relative, Asian-Pac-Islander, M,0,0,40, Philippines, lowerCase
13380,19, Private,386378, HS-grad,9, Never-married, Other-service, Not-in-family, White, M,0,0,35, United-States, lowerCase
13381,31, State-gov,350651, 12th,8, Married-civ-spouse, Tech-support, Wife, White, F,0,0,40, United-States, upperCase
13382,18, State-gov,76142, 11th,7, Never-married, Other-service, Own-child, White, M,0,0,8, United-States, lowerCase
13384,44, Private,146906, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, M,0,0,50, United-States, upperCase
13385,58, Self-emp-not-inc,331474, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, F,0,0,20, United-States, upperCase
13386,18, Private,101795, 10th,6, Never-married, Handlers-cleaners, Own-child, White, M,0,0,40, United-States, lowerCase
13387,49, Self-emp-not-inc,130206, HS-grad,9, Divorced, Other-service, Not-in-family, White, F,0,0,40, United-States, lowerCase
13388,34, Private,324254, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, M,0,0,40, United-States, lowerCase
13389,22, Private,223019, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, F,0,0,40, United-States, lowerCase
13390,40, Private,189666, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, M,0,0,45, United-States, lowerCase
13392,55, Private,139843, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, F,0,0,60, United-States, lowerCase
13393,21, Private,34310, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, M,0,2603,40, United-States, lowerCase
13394,54, Private,346014, Some-college,10, Married-civ-spouse, Craft-repair, Wife, White, F,0,0,40, United-States, lowerCase
13395,39, Local-gov,163278, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, F,2202,0,44, United-States, lowerCase
13396,52, Private,31460, HS-grad,9, Divorced, Other-service, Not-in-family, White, M,0,0,38, United-States, lowerCase
13397,57, Self-emp-inc,33725, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,50, United-States, upperCase
13399,58, State-gov,300623, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, F,0,0,40, United-States, lowerCase
13401,41, Private,167725, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, M,0,0,40, United-States, lowerCase
13402,18, Private,131180, 11th,7, Never-married, Prof-specialty, Own-child, White, F,0,0,16, United-States, lowerCase
13403,58, Private,275859, HS-grad,9, Widowed, Craft-repair, Unmarried, White, M,8614,0,52, Mexico, upperCase
13404,50, Private,275181, 5th-6th,3, Divorced, Other-service, Not-in-family, White, M,0,0,37, Cuba, lowerCase
13405,31, Private,398988, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, M,0,0,40, United-States, lowerCase
13406,37, Self-emp-not-inc,111129, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,45, United-States, lowerCase
13407,26, Self-emp-not-inc,137795, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,20, United-States, lowerCase
13408,33, Local-gov,242150, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, M,0,0,50, United-States, lowerCase
13409,35, State-gov,237873, HS-grad,9, Never-married, Other-service, Unmarried, Black, F,0,0,40, United-States, lowerCase
13410,44, Private,367749, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, F,0,0,45, Mexico, lowerCase
13411,26, Private,206600, Bachelors,13, Never-married, Craft-repair, Own-child, White, M,0,0,40, Mexico, lowerCase
13412,62, Private,41718, 10th,6, Married-civ-spouse, Sales, Husband, White, M,0,0,35, United-States, lowerCase
13413,37, Private,151835, Prof-school,15, Married-civ-spouse, Sales, Husband, White, M,0,0,45, United-States, upperCase
13414,18, Private,118938, 11th,7, Never-married, Sales, Own-child, White, M,0,0,18, United-States, lowerCase
13415,48, Private,224870, HS-grad,9, Divorced, Machine-op-inspct, Other-relative, Other, F,0,0,38, Ecuador, lowerCase
13416,45, Private,178341, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, M,0,0,50, United-States, lowerCase
13417,35, Private,61343, Some-college,10, Married-civ-spouse, Sales, Husband, White, M,0,0,45, United-States, lowerCase
13418,35, Private,36989, HS-grad,9, Divorced, Craft-repair, Unmarried, White, M,0,0,40, United-States, lowerCase
13419,34, Self-emp-not-inc,226296, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, M,0,0,51, United-States, lowerCase
13420,19, Private,172582, Some-college,10, Never-married, Sales, Own-child, White, M,0,0,30, United-States, lowerCase
13421,49, Private,187563, Some-college,10, Divorced, Other-service, Not-in-family, White, M,0,0,40, United-States, lowerCase
13422,71, Private,137499, HS-grad,9, Widowed, Sales, Other-relative, White, F,0,0,16, United-States, lowerCase
13423,38, Private,239397, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,36, Mexico, lowerCase
